X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_typ,source_nam,source_ava,well_yield,well_depth,reg_name,system_nam,system_add,system_cit,system_sta,system_zip,system_con,system_pop,owner_addr,owner_city,owner_stat,owner_zip,wsw_class,intake_loc,pws_type_d
845640.908997444,282649.471100355,7551,NC6070000,Community,PASQUOTANK,"PASQUOTANK, COUNTY OF",73217,W01,Groundwater,FORMAN BUNDY WELL,Permanent,1200,421,WASHINGTON REGIONAL OFFICE,PASQUOTANK CO RO WATER SYSTEM,581 FOREMAN BUNDY RD,ELIZABETH CITY,NC,27907,4300,10922,PO BOX 39,ELIZABETH CITY,NC,27907, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
845764.232597437,283762.801700355,7552,NC6070000,Community,PASQUOTANK,"PASQUOTANK, COUNTY OF",73218,W02,Groundwater,LARABEE WELL,Permanent,950,420,WASHINGTON REGIONAL OFFICE,PASQUOTANK CO RO WATER SYSTEM,581 FOREMAN BUNDY RD,ELIZABETH CITY,NC,27907,4300,10922,PO BOX 39,ELIZABETH CITY,NC,27907, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
845064.639997442,284388.137800353,7553,NC6070000,Community,PASQUOTANK,"PASQUOTANK, COUNTY OF",73219,W03,Groundwater,PIKE WELL,Permanent,1200,421,WASHINGTON REGIONAL OFFICE,PASQUOTANK CO RO WATER SYSTEM,581 FOREMAN BUNDY RD,ELIZABETH CITY,NC,27907,4300,10922,PO BOX 39,ELIZABETH CITY,NC,27907, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
845437.317197439,284929.157500356,7554,NC6070000,Community,PASQUOTANK,"PASQUOTANK, COUNTY OF",73220,W04,Groundwater,WESLEY 1 WELL,Permanent,1150,421,WASHINGTON REGIONAL OFFICE,PASQUOTANK CO RO WATER SYSTEM,581 FOREMAN BUNDY RD,ELIZABETH CITY,NC,27907,4300,10922,PO BOX 39,ELIZABETH CITY,NC,27907, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
652576.030397428,39209.71720035,7555,NC7010009,Non-Community Transient,BRUNSWICK,NEW BRITTON MISSIONARY BAPT CH,76919,W03,Groundwater,WELL #3,Permanent,10,240,WILMINGTON REGIONAL OFFICE,NEW BRITTON MISSIONARY BAPT CH,5494 KINGTOWN RD SR 1333,ASH,NC,28420,3,60,4451 BABSON RD.,ASH,NC,28420, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
659220.101597427,40422.6319003534,7556,NC7010012,Non-Community Transient,BRUNSWICK,NEW LIFE BAPTIST CHURCH_7010012,38891,S01,Groundwater,WELL #1,Permanent,60,210,WILMINGTON REGIONAL OFFICE,NEW LIFE BAPTIST CHURCH,3784 EXUM ROAD,ASH,NC,28420,1,25,PO BOX 51,ASH,NC,28420, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
674729.843897424,30229.0510003529,7557,NC7010016,Non-Community Transient,BRUNSWICK,BIG MACEDONIA MISS BAPT CH,38895,W01,Groundwater,WELL#1,Permanent,160,30,WILMINGTON REGIONAL OFFICE,BIG MACEDONIA MISS BAPT CHURCH,405 BIG MACEDONIA CH RD,SUPPLY,NC,28462,2,55,PO BOX 9,SUPPLY,NC,28462, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
674674.907497427,33023.0399003569,7558,NC7010017,Non-Community Transient,BRUNSWICK,LITTLE MACEDONIA BAPT CH,38896,W01,Groundwater,WELL #1,Permanent,60,100,WILMINGTON REGIONAL OFFICE,LITTLE MACEDONIA BAPT CHURCH,246 LITTLE MACEDONIA ROAD NW,SUPPLY,NC,28462,2,75,868 TUCKER RD NE,BOLIVIA,NC,28422, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
703026.161597433,45033.7932003569,7559,NC7010020,Non-Community Transient,BRUNSWICK,BETHLEHEM MISS BAPT CH,72825,W02,Groundwater,WELL #2,Permanent,8,50,WILMINGTON REGIONAL OFFICE,BETHLEHEM MISSIONARY BAPT CH,9374 SOUTHERN BLVD,WINNABOW,NC,28479,1,70,175 GEORGE II HWY SE,WINNABOW,NC,28479, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
654860.692997425,43940.8135003503,7560,NC7010035,Non-Community Transient,BRUNSWICK,MYRTLE HEAD BAPTIST CHURCH,38914,S01,Groundwater,WELL #1,Permanent,60,200,WILMINGTON REGIONAL OFFICE,MYRTLE HEAD BAPTIST CHURCH,6648 MYRTLE HEAD ROAD NW,ASH,NC,28420,1,100,6627 MYRTLE HEAD ROAD NW,ASH,NC,28420, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
651436.271297425,38319.192500351,7561,NC7010051,Non-Community Transient,BRUNSWICK,WACCAMAW MINI MART_7010051,38925,S01,Groundwater,WELL #1,Permanent,10,160,WILMINGTON REGIONAL OFFICE,WACCAMAW MINI MART,5204 WHITEVILLE RD,ASH,NC,28420,1,50,5204 WHITEVILLE ROAD,ASH,NC,28420, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
696088.121697426,60285.3007003516,7562,NC7010054,Community,BRUNSWICK,"CHADWICK, CHRIS",67532,S01,Groundwater,WELL #1,Permanent,20,0,WILMINGTON REGIONAL OFFICE,CHADWICK MHP,9396 GREEN LOOP RD,LELAND,NC,28451,36,90,PO BOX 444,LELAND,NC,28451, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
677321.121397429,29918.1173003577,7563,NC7010059,Non-Community Transient,BRUNSWICK,"HEWETT, LINDSAY",70791,S01,Groundwater,WELL #1,Permanent,10,35,WILMINGTON REGIONAL OFFICE,LOCKWOOD FOLLY MARKET PLACE,48 STONE CHIMNEY RD,SUPPLY,NC,28462,1,50,42 STONE CHIMNEY RD SE,SUPPLY,NC,28462, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
679735.488297425,32915.9215003531,7564,NC7010063,Non-Community Transient,BRUNSWICK,GFL ENVIRONMENTAL,71593,W01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,WASTE INDUSTRIES,2809 GALLOWAY RD,BOLIVIA,NC,28422,1,100,2809 GALLOWAY RD.,BOLIVIA,NC,28422, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
679561.076797425,32766.2665003594,7565,NC7010065,Non-Community Transient,BRUNSWICK,MT OLIVE BAPTIST CH_7010065,72009,W01,Groundwater,WELL #1,Permanent,30,110,WILMINGTON REGIONAL OFFICE,MT OLIVE BAPTIST CHURCH_7010065,2919 GALLOWAY RD NE,BOLIVIA,NC,28422,1,200,1150 CROSSROADS TRL SE,BOLIVIA,NC,28422, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
682893.435897425,26812.5440003555,7566,NC7010066,Non-Community Transient,BRUNSWICK,TRACTION VENTURES LLC,72015,W01,Groundwater,WELL #1,Permanent,20,110,WILMINGTON REGIONAL OFFICE,DOLLAR GENERAL STORE #11156,1745 SOUTHPORT-SUPPLY RD SE,BOLIVIA,NC,28422,1,75,5109 NICHOLAS CREEK CIR.,WILMINGTON,NC,28409, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
692498.891097427,44112.8213003539,7567,NC7010069,Adjacent,BRUNSWICK,KENNEDY FAMILY PROPERTIES LLC,73057,W01,Groundwater,WELL #1,Permanent,20,70,WILMINGTON REGIONAL OFFICE,BELMONT ACRES MHP #1,5917 CRAB APPLE RD,WINNABOW,NC,28479,12,24,420 GREEN HILL RD,LELAND,NC,28451, , ,"(State Definition) 2+ systems that are adjacent, owned or operated by same supplier of water, and together serve 15+ connections or 25+ people."
691352.433597431,44075.9992003553,7568,NC7010070,Adjacent,BRUNSWICK,KENNEDY FAMILY PROPERTIES LLC,73060,W02,Groundwater,WELL #2,Permanent,20,0,WILMINGTON REGIONAL OFFICE,BELMONT ACRES MHP #2,5917 CRAB APPLE RD,WINNABOW,NC,28479,13,20,420 GREEN HILL RD,LELAND,NC,28451, , ,"(State Definition) 2+ systems that are adjacent, owned or operated by same supplier of water, and together serve 15+ connections or 25+ people."
701762.287997426,44122.0606003571,7569,NC7010071,Non-Community Transient,BRUNSWICK,BRUNSWICK CO PARKS & REC_MULTIPLE,73449,W01,Groundwater,WELL #1,Permanent,20,110,WILMINGTON REGIONAL OFFICE,BRUNSWICK CO-NATURE PARK,2575 RIVER RD SE,WINNABOW,NC,28479,1,75,PO BOX 249,BOLIVIA,NC,28422, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
828135.454497435,137763.463900359,7570,NC7016004,Non-Community Transient,CARTERET,CARTERET COUNTY PARKS & REC_7016004,38928,S01,Groundwater,WELL #1,Permanent,40,125,WILMINGTON REGIONAL OFFICE,SOUTH RIVER PARK,1030 SOUTH RIVER,BEAUFORT,NC,28516,1,75,5231 BUSINESS DR,NEWPORT,NC,28570, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
821971.369297437,109409.032900361,7571,NC7016005,Non-Community Transient,CARTERET,CARTERET COUNTY PARKS & REC_7016004,38929,S01,Groundwater,WELL #1,Permanent,45,220,WILMINGTON REGIONAL OFFICE,RADIO ISLAND BEACH ACCESS,501 MARINE DRIVE,BEAUFORT,NC,28570,1,100,5231 BUSINESS DR,NEWPORT,NC,28570, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
779810.019197432,115469.060200352,7572,NC7016012,Non-Community Transient,CARTERET,"MHC WHITE OAK SHORES, LLC_7016012",38933,S01,Groundwater,WELL #1,Permanent,115,140,WILMINGTON REGIONAL OFFICE,WHITE OAK SHORES RV PARK,400 WETHERINGTON LANDING RD,STELLA,NC,28582,350,600,5100 WEST LEMON ST. STE 109,TAMPA,FL,33609, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
779811.549897429,115470.420300353,7573,NC7016012,Non-Community Transient,CARTERET,"MHC WHITE OAK SHORES, LLC_7016012",38934,S02,Groundwater,WELL #2,Permanent,115,140,WILMINGTON REGIONAL OFFICE,WHITE OAK SHORES RV PARK,400 WETHERINGTON LANDING RD,STELLA,NC,28582,350,600,5100 WEST LEMON ST. STE 109,TAMPA,FL,33609, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
836950.364697434,115489.129800355,7574,NC7016014,Non-Community Transient,CARTERET,CARTERET COUNTY PARKS & REC_7016004,38936,S02,Groundwater,WELL #2,Permanent,42,100,WILMINGTON REGIONAL OFFICE,EASTERN PARK ANNEX,450 HWY 70,SMYRNA,NC,28557,1,200,5231 BUSINESS DR,NEWPORT,NC,28570, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
814405.411697433,114446.724800359,7575,NC7016015,Non-Community Transient,CARTERET,US FOREST SERVICE-ASHEVILLE,66335,S01,Groundwater,WELL #1,Permanent,12,300,WILMINGTON REGIONAL OFFICE,OYSTER POINT/DUNCAN`S LANDING,FOREST RD 181,NEWPORT,NC,28570,5,50,160 ZILLICOA ST,ASHEVILLE,NC,28801-1082, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
803720.057397432,121334.005800357,7576,NC7016017,Non-Community Transient,CARTERET,THE SANCTUARY CHURCH AND SCHOOL,67528,S01,Groundwater,WELL #1,Permanent,250,133,WILMINGTON REGIONAL OFFICE,SANCTUARY CHURCH,8125 US HWY 70E,NEWPORT,NC,28570,2,500,PO BOX 335,NEWPORT,NC,28570, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
848706.396497437,127357.141200356,7577,NC7016018,Non-Community Transient,CARTERET,THE OUTER BANKS CONSERVATION COMMISSION,78256,W02,Groundwater,WELL #2,Permanent,15,90,WILMINGTON REGIONAL OFFICE,CEDAR CREEK CAMPGROUND,111 CANAL DRIVE,SEA LEVEL,NC,28577,57,50,111 CANAL DRIVE,SEA LEVEL,NC,28577, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
833883.015697434,115846.181200353,7578,NC7016027,Non-Community Transient,CARTERET,"WHEATLY, GEORGE E",70335,S01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,WHEATLY ICE MACHINE,760 HWY 70 E,BEAUFORT,NC,28516,2,25,PO BOX 26,SMYRNA,NC,28579, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
833714.053297437,115888.170400357,7579,NC7016029,Non-Community Transient,CARTERET,T & T FOOD ENTERPRISES LLC,70780,W01,Groundwater,WELL #1,Permanent,50,300,WILMINGTON REGIONAL OFFICE,CROSS ROADS PIZZA,738 HWY 70 E OTWAY,BEAUFORT,NC,28516,1,100,738 HWY 70 E OTWAY,BEAUFORT,NC,28516, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
854733.274997438,142580.713200359,7580,NC7016030,Non-Community Transient,CARTERET,"GOODWIN, SHERMAN OR VELVET",71568,W01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,ISLAND CHOICE VARIETY,3216 CEDAR ISLAND RD,CEDAR ISLAND,NC,28520,1,75,151 GOODWIN RIDGE RD,CEDAR ISLAND,NC,28520, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
854493.627197439,143754.709400354,7581,NC7016037,Non-Community Transient,CARTERET,"CEDAR ISLAND RESORT, LLC",77060,W02,Groundwater,WELL #2,Permanent,100,90,WILMINGTON REGIONAL OFFICE,CIR - RV PARK,120 DRIFTWOOD DR.,CEDAR ISLAND,NC,28520,62,80,400 N. WOODLAWN ST. STE 210,WICHITA,KS,67208, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
832241.021697439,116425.275500359,7582,NC7016038,Non-Community Transient,CARTERET,"DAUGHERTY, FRANKIE",73088,W01,Groundwater,WELL #1,Permanent,10,210,WILMINGTON REGIONAL OFFICE,COASTAL CAROLINA CAMPGROUND,216 CLARK LN,OTWAY,NC,28516,56,110,216 CLARK LN,BEAUFORT,NC,28516, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
835780.521297433,114781.84860036,7583,NC7016040,Non-Community Transient,CARTERET,SMYRNA PHC~7016040,73599,W01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,SMYRNA PENTECOSTAL HOLINESS CHURCH,85 HWY 70 SMYRNA,SMYRNA,NC,28579,1,70,PO BOX 307,SMYRNA,NC,28579, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
836510.775897435,99594.1276003551,7584,NC7016041,Non-Community Transient,CARTERET,US NATIONAL PARKS SERVICE,74099,W01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,CAPE LOOKOUT VISITOR CENTER,131 CHARLES ST,HARKERS ISLAND,NC,28531,6,100,100 ALABAMA STREET SW,ATLANTA,GA,30303, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
846457.76289744,115152.259900359,7585,NC7016042,Non-Community Transient,CARTERET,US NATIONAL PARKS SERVICE,74103,W01,Groundwater,WELL #1,Permanent,10,0,WILMINGTON REGIONAL OFFICE,GREAT ISLAND CABINS-CAPE LOOKOUT,131 CHARLES ST,HARKERS ISLAND,NC,28531,27,200,100 ALABAMA STREET SW,ATLANTA,GA,30303, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
860348.46129744,130945.361100357,7586,NC7016043,Non-Community Transient,CARTERET,US NATIONAL PARKS SERVICE,77581,W02,Groundwater,WELL #2,Permanent,10,0,WILMINGTON REGIONAL OFFICE,LONG POINT CABINS,131 CHARLES ST,HARKERS ISLAND,NC,28531,4,50,100 ALABAMA STREET SW,ATLANTA,GA,30303, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
847724.684597434,129535.858000355,7587,NC7016044,Non-Community Transient,CARTERET,C-WOOD LLC,75292,W01,Groundwater,WELL #1,Permanent,35,112,WILMINGTON REGIONAL OFFICE,DOLLAR GENERAL STORE #17043,229 HWY 70 SEA LEVEL,SEA LEVEL,NC,28577,1,50,1835 HORSEBACK TRAIL,VIENNA,VA,22182, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
798005.471197432,119559.569500353,7588,NC7016045,Community,CARTERET,"LS FAMILY INVENSTMENTS, LLC",78514,W02,Groundwater,WELL #2,Permanent,65,295,WILMINGTON REGIONAL OFFICE,DOGWOOD FAMILY CAMPGROUND,101 HAPPY CAMPER WAY,NEWPORT,NC,28570,52,132,PO BOX 699,NEWPORT,NC,28570, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
804214.549697436,120439.115500355,7589,NC7016047,Adjacent,CARTERET,"VENEER TECH, INC.",78842,W2A,Groundwater,WELL #2A,Permanent,50,140,WILMINGTON REGIONAL OFFICE,VENEER VILLAGE #2,1038 CHATHAM ST,NEWPORT,NC,28570,14,24,PO BOX 1145,NEWPORT,NC,28570, , ,"(State Definition) 2+ systems that are adjacent, owned or operated by same supplier of water, and together serve 15+ connections or 25+ people."
836022.152597435,114970.619400356,7590,NC7016048,Non-Community Transient,CARTERET,"FRANKS, SHELTON",78967,W01,Groundwater,WELL #1,Permanent,45,85,WILMINGTON REGIONAL OFFICE,EL'S EAST,138 HWY 70 SMYRNA,SMYRNA,NC,28579,2,30,PO BOX 416,SMYRNA,NC,28579, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
802522.769497438,119628.903400356,7591,NC7016049,Non-Community Transient,CARTERET,THE SANCTUARY CHURCH AND SCHOOL,79242,W01,Groundwater,WELL 1,Permanent,90,245,WILMINGTON REGIONAL OFFICE,SANCTUARY CHURCH III,615 TOM MANN RD,NEWPORT,NC,28570,2,25,PO BOX 335,NEWPORT,NC,28570, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
612804.684197423,71748.4308003485,7592,NC7024005,Non-Community Transient,COLUMBUS,"WILLIAMSON, BILLY",38941,S01,Groundwater,WELL #1,Permanent,20,180,WILMINGTON REGIONAL OFFICE,LUMBER RIVER CAMPGROUND,429 TAR LANDING,EVERGREEN,NC,28438,77,50,8037 PRINCESS ANN RD,EVERGREEN,NC,28438, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
616892.588397428,68041.574100351,7593,NC7024007,Community,COLUMBUS,COLUMBUS COUNTY WATER SYSTEMS,38943,W01,Groundwater,WELL #1,Permanent,500,259,WILMINGTON REGIONAL OFFICE,"COLUMBUS CO WATER DISTRICTS II, III, V",205 LEE AVE.,WHITEVILLE,NC,28472,4111,10442,205 LEE AVE.,WHITEVILLE,NC,28472, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
